feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours
FB-00429,2025-08-26,review,agency,basic,en,Multi-factor authentication setup was straightforward. We manage several client accounts and this is blocking delivery.,5,account_access,positive,critical,True,118.3
FB-00430,2025-04-02,contact_form,enterprise,free,es,"La llamada de onboarding ayudó, pero los recursos de seguimiento fueron escasos.",3,onboarding,neutral,medium,True,26.2
FB-00431,2025-02-28,nps_survey,freelancer,free,es,Encontrar ajustes y herramientas es sencillo. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,5,usability,positive,medium,True,47.0
FB-00432,2025-06-21,email,freelancer,basic,es,"La documentación de onboarding está desactualizada y contradice la interfaz. Como freelancer, esto afecta mucho mi flujo de trabajo.",1,onboarding,negative,medium,False,10.1
FB-00433,2025-03-09,nps_survey,small_business,free,es,Las exportaciones programadas a nuestro data warehouse funcionan sin fallos. Nuestro equipo pequeño depende de que esto funcione bien.,5,exports,positive,low,True,12.9
FB-00434,2025-04-22,chat,enterprise,basic,es,Nos han cobrado de más en el plan enterprise durante tres meses.,2,billing,negative,high,True,87.5
FB-00435,2025-04-05,nps_survey,small_business,free,en,The API is functional though rate limits can be restrictive. Our small team depends on this working reliably.,3,integrations,neutral,critical,True,65.4
FB-00436,2025-02-25,support_ticket,freelancer,free,en,Unauthorized access to our workspace was not detected promptly. We're on the free plan but still expect basic reliability.,1,account_access,negative,high,False,74.4
FB-00437,2025-06-03,email,freelancer,free,en,"The mobile experience is nearly unusable for our field staff. As a freelancer, this matters a lot to my workflow.",1,usability,negative,medium,True,25.1
FB-00438,2025-09-27,email,startup,pro,en,We rely on daily exports and they've been 100% reliable.,5,exports,positive,low,True,18.1
FB-00439,2025-08-07,contact_form,agency,pro,es,La velocidad es promedio comparada con herramientas similares. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,performance,neutral,high,True,68.9
FB-00440,2025-04-03,review,enterprise,enterprise,es,Las exportaciones PDF son legibles aunque el formato podría mejorar.,3,exports,neutral,medium,True,9.0
FB-00441,2025-01-24,contact_form,enterprise,enterprise,es,Cerraron nuestro ticket sin resolver el problema de verdad. Esto impacta a varios departamentos de nuestra organización.,2,support,negative,high,True,70.1
FB-00442,2025-01-04,contact_form,agency,pro,en,The platform is fast and handles our workload without lag. We upgraded to Pro specifically for better service.,5,performance,positive,medium,True,9.2
FB-00443,2025-01-19,review,enterprise,enterprise,es,Las nuevas funciones encajan bien con lo que realmente necesitamos.,5,features,positive,high,True,48.1
FB-00444,2025-10-12,chat,startup,pro,en,I was charged twice this month and support hasn't responded. We're scaling fast and need this resolved quickly.,2,billing,negative,critical,False,154.6
FB-00445,2025-07-12,nps_survey,freelancer,pro,en,Navigation is clean and new team members pick it up quickly.,5,usability,positive,low,True,18.5
FB-00446,2025-05-02,contact_form,freelancer,enterprise,es,El total de la factura no coincide con lo acordado al pagar.,1,billing,negative,high,True,32.1
FB-00447,2025-09-14,support_ticket,freelancer,enterprise,es,"Hemos tenido timeouts severos durante operaciones críticas. Como freelancer, esto afecta mucho mi flujo de trabajo.",2,performance,negative,high,False,61.7
FB-00448,2025-04-16,nps_survey,agency,basic,es,La plataforma es rápida y maneja nuestra carga sin demoras.,5,performance,positive,high,True,91.1
FB-00449,2025-09-24,contact_form,freelancer,free,en,"Performance degraded sharply after the last update. As a freelancer, this matters a lot to my workflow.",2,performance,negative,high,False,39.1
FB-00450,2025-05-20,review,enterprise,free,es,El plan Pro ofrece un excelente retorno para el tamaño de nuestro equipo. Esto impacta a varios departamentos de nuestra organización.,4,pricing,positive,medium,False,30.4
FB-00451,2025-12-27,support_ticket,startup,basic,en,"Some promised roadmap items still haven't shipped. Given our basic plan, we hoped for smoother support.",3,features,neutral,medium,True,43.7
FB-00452,2025-07-16,email,freelancer,free,es,"La interfaz es confusa y nuestro equipo lucha con ella a diario. Como freelancer, esto afecta mucho mi flujo de trabajo.",1,usability,negative,low,True,21.6
FB-00453,2025-04-12,contact_form,startup,pro,es,Los archivos exportados omiten columnas críticas que necesitamos para cumplimiento.,1,exports,negative,high,True,82.5
FB-00454,2025-04-29,contact_form,enterprise,enterprise,en,PDF exports are readable though formatting could improve. This affects multiple departments across our organization.,3,exports,neutral,low,True,7.7
FB-00455,2025-09-07,nps_survey,startup,enterprise,en,The automation features save our team several hours each week. We're scaling fast and need this resolved quickly.,4,features,positive,medium,True,41.8
FB-00456,2025-07-27,nps_survey,agency,free,en,Access controls work but admin settings are hard to find. We manage several client accounts and this is blocking delivery.,3,account_access,neutral,high,False,81.1
FB-00457,2025-10-08,email,agency,basic,es,Las cuentas de admin perdieron permisos tras la última actualización de seguridad.,1,account_access,negative,high,False,66.5
FB-00458,2025-12-06,chat,small_business,basic,en,Key features advertised on the website simply don't exist yet.,2,features,negative,medium,True,31.8
FB-00459,2025-11-03,nps_survey,enterprise,free,es,Las exportaciones CSV son rápidas e incluyen todos los campos que necesitamos.,5,exports,positive,low,True,16.2
FB-00460,2025-12-05,support_ticket,freelancer,basic,es,"La navegación es clara y los nuevos miembros aprenden rápido. Con el plan básico, esperábamos un soporte más ágil.",5,usability,positive,high,True,38.8
FB-00461,2025-02-15,nps_survey,enterprise,pro,en,The pricing is fair for the value we get from the platform.,5,pricing,positive,high,False,28.5
FB-00462,2025-05-25,email,startup,free,en,I was charged twice this month and support hasn't responded. We're scaling fast and need this resolved quickly.,2,billing,negative,critical,False,86.2
FB-00463,2025-03-13,chat,small_business,enterprise,es,La documentación de onboarding está desactualizada y contradice la interfaz.,1,onboarding,negative,medium,True,19.5
FB-00464,2025-09-07,contact_form,freelancer,basic,en,"Payment reminders are helpful and never feel intrusive. Given our basic plan, we hoped for smoother support.",4,billing,positive,low,True,20.9
FB-00465,2025-10-10,contact_form,enterprise,enterprise,en,"The onboarding call helped, but follow-up resources were sparse. This affects multiple departments across our organization.",3,onboarding,neutral,medium,True,25.0
FB-00466,2025-10-07,support_ticket,startup,enterprise,es,Cerraron nuestro ticket sin resolver el problema de verdad. Estamos creciendo rápido y necesitamos una solución pronto.,1,support,negative,high,True,50.5
FB-00467,2025-08-27,email,agency,pro,es,La aplicación se cae constantemente al cargar reportes grandes.,1,performance,negative,medium,True,34.5
FB-00468,2025-06-25,contact_form,startup,free,es,La integración con Slack mantiene al equipo sincronizado sin cambiar de contexto.,5,integrations,positive,high,False,54.3
FB-00469,2025-10-16,nps_survey,agency,pro,en,We appreciate the detailed breakdown on every invoice. We manage several client accounts and this is blocking delivery.,5,billing,positive,high,True,27.7
FB-00470,2025-03-06,nps_survey,enterprise,free,en,Access controls work but admin settings are hard to find. We're on the free plan but still expect basic reliability.,3,account_access,neutral,low,True,8.2
FB-00471,2025-12-04,nps_survey,agency,basic,en,Reports generate quickly even with large datasets. We manage several client accounts and this is blocking delivery.,4,performance,positive,high,False,41.0
FB-00472,2025-11-01,review,freelancer,basic,en,"Payments go through, but I'd like more payment method options.",3,billing,neutral,medium,True,23.3
FB-00473,2025-11-25,contact_form,startup,free,en,"Design is fine overall, though a few flows feel outdated. We're on the free plan but still expect basic reliability.",3,usability,neutral,low,True,10.8
FB-00474,2025-05-15,nps_survey,enterprise,enterprise,en,Salesforce sync works reliably and saved us manual data entry.,4,integrations,positive,medium,True,23.3
FB-00475,2025-08-10,nps_survey,agency,pro,en,The invoice total doesn't match what I agreed to at checkout. We manage several client accounts and this is blocking delivery.,1,billing,negative,medium,True,34.2
FB-00476,2025-09-24,chat,agency,basic,en,The team closed our ticket without actually fixing the problem.,1,support,negative,high,True,24.6
FB-00477,2025-04-23,support_ticket,enterprise,pro,en,Performance has been rock solid even during peak usage. This affects multiple departments across our organization.,4,performance,positive,medium,True,10.3
FB-00478,2025-11-06,email,freelancer,free,es,"Cada interacción con soporte parece empezar desde cero. Como freelancer, esto afecta mucho mi flujo de trabajo.",2,support,negative,high,False,81.8
FB-00479,2025-11-24,review,enterprise,free,es,Seguimos pulsando botones incorrectos porque las etiquetas no son claras. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,1,usability,negative,medium,False,38.8
FB-00480,2025-07-18,nps_survey,freelancer,enterprise,en,"Performance has been rock solid even during peak usage. As enterprise customers, we expect priority handling.",5,performance,positive,medium,True,10.8
FB-00481,2025-10-04,review,freelancer,basic,en,"Usability is decent; some actions require too many clicks. As a freelancer, this matters a lot to my workflow.",3,usability,neutral,medium,True,44.5
FB-00482,2025-08-17,contact_form,agency,pro,en,Invoices are clear and payments process without issues. We upgraded to Pro specifically for better service.,5,billing,positive,low,True,16.6
FB-00483,2025-09-21,nps_survey,agency,free,en,The analytics module exceeded our expectations.,5,features,positive,high,False,29.0
FB-00484,2025-06-20,review,agency,pro,en,Export formats are flexible and easy to automate. We manage several client accounts and this is blocking delivery.,5,exports,positive,low,True,4.0
FB-00485,2025-11-28,email,enterprise,pro,en,The reporting module lacks basic filters we need daily. This affects multiple departments across our organization.,1,features,negative,low,True,6.2
FB-00486,2025-02-13,contact_form,startup,enterprise,en,"We notice minor delays during busy hours but nothing critical. As enterprise customers, we expect priority handling.",3,performance,neutral,high,True,75.8
FB-00487,2025-09-13,email,agency,pro,en,"The onboarding call helped, but follow-up resources were sparse. We upgraded to Pro specifically for better service.",3,onboarding,neutral,low,True,9.4
FB-00488,2025-12-14,contact_form,agency,enterprise,en,"Page load times are consistently under two seconds for our team. As enterprise customers, we expect priority handling.",4,performance,positive,medium,True,27.6
FB-00489,2025-03-30,support_ticket,small_business,free,en,Our entire team was locked out for two days with no explanation.,1,account_access,negative,medium,True,41.4
FB-00490,2025-02-02,support_ticket,agency,basic,en,We've experienced severe timeouts during business-critical operations. We manage several client accounts and this is blocking delivery.,2,performance,negative,medium,False,35.1
FB-00491,2025-01-24,nps_survey,startup,basic,es,Los permisos por rol nos dan el control que necesitamos. Estamos creciendo rápido y necesitamos una solución pronto.,4,account_access,positive,medium,True,24.6
FB-00492,2025-03-10,contact_form,agency,free,es,La interfaz es usable pero algunos menús se sienten saturados.,3,usability,neutral,medium,True,14.3
