feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours,clean_message,message_length,word_count,month,is_negative,is_positive,is_critical,is_high_priority,is_unresolved,is_unresolved_critical
FB-00317,2025-10-26,review,startup,enterprise,en,The analytics module exceeded our expectations.,5,features,positive,medium,False,24.9,the analytics module exceeded our expectations,46,6,10,False,True,False,False,True,False
FB-00318,2025-04-13,support_ticket,freelancer,free,es,El total de la factura no coincide con lo acordado al pagar. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,1,billing,negative,high,True,84.4,el total de la factura no coincide con lo acordado al pagar estamos en el plan gratuito pero esperamos un mínimo de estabilidad,127,23,4,True,False,False,True,False,False
FB-00319,2025-08-20,contact_form,freelancer,pro,en,We've waited over a week with no response from support.,2,support,negative,high,True,70.6,we ve waited over a week with no response from support,54,11,8,True,False,False,True,False,False
FB-00320,2025-07-18,chat,freelancer,enterprise,es,El precio está bien por ahora; reevaluaremos en la renovación.,3,pricing,neutral,medium,True,30.1,el precio está bien por ahora reevaluaremos en la renovación,60,10,7,False,False,False,False,False,False
FB-00321,2025-11-21,support_ticket,enterprise,basic,es,Cerraron nuestro ticket sin resolver el problema de verdad.,2,support,negative,high,False,93.4,cerraron nuestro ticket sin resolver el problema de verdad,58,9,11,True,False,False,True,True,False
FB-00322,2025-07-13,nps_survey,small_business,free,en,The platform is fast and handles our workload without lag. Our small team depends on this working reliably.,5,performance,positive,medium,True,31.4,the platform is fast and handles our workload without lag our small team depends on this working reliably,105,18,7,False,True,False,False,False,False
FB-00323,2025-03-20,nps_survey,small_business,free,en,Export formats are flexible and easy to automate.,5,exports,positive,medium,True,20.0,export formats are flexible and easy to automate,48,8,3,False,True,False,False,False,False
FB-00324,2025-04-05,email,startup,basic,en,"The app crashes constantly when loading large reports. Given our basic plan, we hoped for smoother support.",1,performance,negative,critical,False,89.9,the app crashes constantly when loading large reports given our basic plan we hoped for smoother support,104,17,4,True,False,True,False,True,True
FB-00325,2025-10-15,review,small_business,enterprise,es,"Las funciones principales funcionan bien, pero las avanzadas son limitadas. Nuestro equipo pequeño depende de que esto funcione bien.",3,features,neutral,medium,True,17.6,las funciones principales funcionan bien pero las avanzadas son limitadas nuestro equipo pequeño depende de que esto funcione bien,130,19,10,False,False,False,False,False,False
FB-00326,2025-07-15,contact_form,freelancer,pro,es,"Los controles de acceso funcionan pero los ajustes de admin son difíciles de encontrar. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,account_access,neutral,medium,True,19.3,los controles de acceso funcionan pero los ajustes de admin son difíciles de encontrar como freelancer esto afecta mucho mi flujo de trabajo,140,23,7,False,False,False,False,False,False
FB-00327,2025-09-07,email,agency,enterprise,es,Funciones clave anunciadas en la web simplemente no existen aún. Gestionamos varias cuentas de clientes y esto nos está frenando.,2,features,negative,medium,True,11.3,funciones clave anunciadas en la web simplemente no existen aún gestionamos varias cuentas de clientes y esto nos está frenando,127,20,9,True,False,False,False,False,False
FB-00328,2025-12-10,support_ticket,freelancer,basic,en,The API is functional though rate limits can be restrictive.,3,integrations,neutral,high,True,62.7,the api is functional though rate limits can be restrictive,59,10,12,False,False,False,True,False,False
FB-00329,2025-01-13,contact_form,freelancer,basic,es,"El soporte de incorporación prometido nunca llegó. Con el plan básico, esperábamos un soporte más ágil.",1,onboarding,negative,high,True,42.1,el soporte de incorporación prometido nunca llegó con el plan básico esperábamos un soporte más ágil,100,16,1,True,False,False,True,False,False
FB-00330,2025-06-11,support_ticket,enterprise,enterprise,en,We've waited over a week with no response from support. This affects multiple departments across our organization.,1,support,negative,medium,True,36.8,we ve waited over a week with no response from support this affects multiple departments across our organization,112,18,6,True,False,False,False,False,False
FB-00331,2025-09-15,support_ticket,freelancer,pro,es,"Todo el equipo quedó bloqueado dos días sin explicación. Como freelancer, esto afecta mucho mi flujo de trabajo.",2,account_access,negative,medium,True,19.3,todo el equipo quedó bloqueado dos días sin explicación como freelancer esto afecta mucho mi flujo de trabajo,109,18,9,True,False,False,False,False,False
FB-00332,2025-03-11,chat,agency,basic,en,The billing section is functional but not particularly intuitive.,3,billing,neutral,high,True,69.7,the billing section is functional but not particularly intuitive,64,9,3,False,False,False,True,False,False
FB-00333,2025-01-22,nps_survey,small_business,free,es,"Las funciones principales funcionan bien, pero las avanzadas son limitadas.",3,features,neutral,high,True,30.1,las funciones principales funcionan bien pero las avanzadas son limitadas,73,10,1,False,False,False,True,False,False
FB-00334,2025-03-24,review,agency,basic,es,El conjunto de funciones cubre lo básico; queremos más personalización. Gestionamos varias cuentas de clientes y esto nos está frenando.,3,features,neutral,low,True,6.3,el conjunto de funciones cubre lo básico queremos más personalización gestionamos varias cuentas de clientes y esto nos está frenando,133,20,3,False,False,False,False,False,False
FB-00335,2025-11-27,review,agency,enterprise,en,Access controls work but admin settings are hard to find. We manage several client accounts and this is blocking delivery.,3,account_access,neutral,critical,True,59.8,access controls work but admin settings are hard to find we manage several client accounts and this is blocking delivery,120,20,11,False,False,True,False,False,False
FB-00336,2025-05-26,contact_form,small_business,free,es,"Las funciones principales funcionan bien, pero las avanzadas son limitadas. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.",3,features,neutral,medium,True,32.7,las funciones principales funcionan bien pero las avanzadas son limitadas estamos en el plan gratuito pero esperamos un mínimo de estabilidad,141,21,5,False,False,False,False,False,False
FB-00337,2025-08-08,nps_survey,startup,pro,en,"It works once you learn where things are, but there's a learning curve. We're scaling fast and need this resolved quickly.",3,usability,neutral,medium,True,16.9,it works once you learn where things are but there s a learning curve we re scaling fast and need this resolved quickly,119,23,8,False,False,False,False,False,False
FB-00338,2025-09-03,contact_form,small_business,pro,es,El precio está bien por ahora; reevaluaremos en la renovación. Nuestro equipo pequeño depende de que esto funcione bien.,3,pricing,neutral,high,False,59.1,el precio está bien por ahora reevaluaremos en la renovación nuestro equipo pequeño depende de que esto funcione bien,117,19,9,False,False,False,True,True,False
FB-00339,2025-10-03,support_ticket,startup,basic,en,"Login is reliable, though password reset emails are slow. We're scaling fast and need this resolved quickly.",3,account_access,neutral,low,True,3.7,login is reliable though password reset emails are slow we re scaling fast and need this resolved quickly,105,18,10,False,False,False,False,False,False
FB-00340,2025-10-30,support_ticket,agency,enterprise,es,La API devuelve errores inconsistentes sin documentación útil.,1,integrations,negative,high,False,58.0,la api devuelve errores inconsistentes sin documentación útil,61,8,10,True,False,False,True,True,False
FB-00341,2025-03-10,review,agency,pro,en,Live chat support was knowledgeable and friendly. We upgraded to Pro specifically for better service.,5,support,positive,high,True,41.2,live chat support was knowledgeable and friendly we upgraded to pro specifically for better service,99,15,3,False,True,False,True,False,False
FB-00342,2025-10-17,email,small_business,basic,es,La API devuelve errores inconsistentes sin documentación útil.,1,integrations,negative,medium,True,27.5,la api devuelve errores inconsistentes sin documentación útil,61,8,10,True,False,False,False,False,False
FB-00343,2025-07-18,support_ticket,small_business,pro,es,La calidad del soporte varía según quién atienda el ticket.,3,support,neutral,low,True,16.3,la calidad del soporte varía según quién atienda el ticket,58,10,7,False,False,False,False,False,False
FB-00344,2025-10-24,support_ticket,startup,pro,en,The API returns inconsistent errors with no useful documentation. We're scaling fast and need this resolved quickly.,1,integrations,negative,high,False,88.7,the api returns inconsistent errors with no useful documentation we re scaling fast and need this resolved quickly,114,18,10,True,False,False,True,True,False
FB-00345,2025-09-04,support_ticket,startup,enterprise,es,"Nos dejaron solos tras el registro sin pasos claros a seguir. Como clientes enterprise, esperamos atención prioritaria.",1,onboarding,negative,medium,True,33.7,nos dejaron solos tras el registro sin pasos claros a seguir como clientes enterprise esperamos atención prioritaria,116,17,9,True,False,False,False,False,False
